id,created_at,proximity,distance,description,beacon_id,actual,rssi
4840,2024-05-22 05:41:12+00,Immediate,0.09,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4841,2024-05-22 05:41:13+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4842,2024-05-22 05:41:14+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4843,2024-05-22 05:41:15+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4844,2024-05-22 05:41:16+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4845,2024-05-22 05:41:17+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4846,2024-05-22 05:41:18+00,Immediate,0.09,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-40
4847,2024-05-22 05:41:19+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4848,2024-05-22 05:41:20+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4849,2024-05-22 05:41:21+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4850,2024-05-22 05:41:22+00,Immediate,0.08,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4851,2024-05-22 05:41:23+00,Immediate,0.09,,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-40
4852,2024-05-22 05:41:12+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4853,2024-05-22 05:41:13+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4854,2024-05-22 05:41:14+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4855,2024-05-22 05:41:15+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4856,2024-05-22 05:41:16+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4857,2024-05-22 05:41:17+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4858,2024-05-22 05:41:18+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4859,2024-05-22 05:41:19+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4860,2024-05-22 05:41:20+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4861,2024-05-22 05:41:21+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4862,2024-05-22 05:41:22+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4863,2024-05-22 05:41:23+00,Immediate,0.08,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-39
4864,2024-05-22 05:41:12+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4865,2024-05-22 05:41:13+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4866,2024-05-22 05:41:14+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4867,2024-05-22 05:41:15+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4868,2024-05-22 05:41:16+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4869,2024-05-22 05:41:17+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4870,2024-05-22 05:41:18+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4871,2024-05-22 05:41:19+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4872,2024-05-22 05:41:20+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4873,2024-05-22 05:41:21+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4874,2024-05-22 05:41:22+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4875,2024-05-22 05:41:23+00,Immediate,0.08,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-39
4876,2024-05-22 05:41:12+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4877,2024-05-22 05:41:13+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4878,2024-05-22 05:41:14+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4879,2024-05-22 05:41:15+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4880,2024-05-22 05:41:16+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4881,2024-05-22 05:41:17+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4882,2024-05-22 05:41:18+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4883,2024-05-22 05:41:19+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4884,2024-05-22 05:41:20+00,Immediate,0.1,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-41
4885,2024-05-22 05:41:21+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4886,2024-05-22 05:41:22+00,Immediate,0.09,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-40
4887,2024-05-22 05:41:23+00,Immediate,0.08,,163c6000-3605-028b-5f49-aaca39b6c76d,0.2,-39
4888,2024-05-22 05:45:19+00,Immediate,0.07,data-v2 test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-38
4889,2024-05-22 05:45:20+00,Immediate,0.06,data-v2 test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-37
4890,2024-05-22 05:45:21+00,Immediate,0.06,data-v2 test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-37
4891,2024-05-22 05:45:22+00,Immediate,0.07,data-v2 test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-38
4892,2024-05-22 05:45:23+00,Immediate,0.07,data-v2 test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4893,2024-05-22 05:50:28+00,Immediate,0.17,data-v2 hallo test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.1,-43
4894,2024-05-22 05:50:29+00,Immediate,0.12,data-v2 hallo test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.1,-41
4895,2024-05-22 05:50:30+00,Immediate,0.1,data-v2 hallo test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.1,-40
4896,2024-05-22 05:50:31+00,Immediate,0.09,data-v2 hallo test,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.1,-40
4897,2024-05-22 05:50:28+00,Immediate,0.13,hallo test,163c6000-3605-028b-5f49-aaca39b6c76d,0.1,-41
4898,2024-05-22 05:50:29+00,Immediate,0.09,hallo test,163c6000-3605-028b-5f49-aaca39b6c76d,0.1,-39
4899,2024-05-22 05:50:30+00,Immediate,0.08,hallo test,163c6000-3605-028b-5f49-aaca39b6c76d,0.1,-39
4900,2024-05-22 05:50:31+00,Immediate,0.09,hallo test,163c6000-3605-028b-5f49-aaca39b6c76d,0.1,-40
4928,2024-05-22 07:11:43+00,Immediate,0.09,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-40
4929,2024-05-22 07:11:44+00,Immediate,0.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4930,2024-05-22 07:11:45+00,Immediate,0.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4931,2024-05-22 07:11:46+00,Immediate,0.07,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-38
4932,2024-05-22 07:11:47+00,Immediate,0.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4933,2024-05-22 07:11:48+00,Immediate,0.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4934,2024-05-22 07:11:49+00,Immediate,0.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4935,2024-05-22 07:11:50+00,Immediate,0.09,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-41
4936,2024-05-22 07:11:51+00,Immediate,0.14,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-45
4937,2024-05-22 07:11:52+00,Immediate,0.17,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4938,2024-05-22 07:11:53+00,Immediate,0.18,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4939,2024-05-22 07:11:54+00,Immediate,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-48
4940,2024-05-22 07:11:55+00,Immediate,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4941,2024-05-22 07:11:56+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4942,2024-05-22 07:11:57+00,Near,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4943,2024-05-22 07:11:58+00,Immediate,0.18,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-45
4944,2024-05-22 07:11:59+00,Immediate,0.18,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4945,2024-05-22 07:12:00+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4946,2024-05-22 07:12:01+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4947,2024-05-22 07:12:02+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4948,2024-05-22 07:12:03+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4949,2024-05-22 07:12:04+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4950,2024-05-22 07:12:05+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4951,2024-05-22 07:12:06+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4952,2024-05-22 07:12:07+00,Immediate,0.26,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-50
4953,2024-05-22 07:12:08+00,Near,0.38,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-55
4954,2024-05-22 07:12:09+00,Near,0.49,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-56
4955,2024-05-22 07:12:10+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4956,2024-05-22 07:12:11+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4957,2024-05-22 07:12:12+00,Immediate,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4958,2024-05-22 07:12:13+00,Immediate,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4959,2024-05-22 07:12:14+00,Immediate,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4960,2024-05-22 07:12:15+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4961,2024-05-22 07:12:16+00,Immediate,0.18,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-45
4962,2024-05-22 07:12:17+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-46
4963,2024-05-22 07:12:18+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4964,2024-05-22 07:12:19+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-47
4965,2024-05-22 07:12:20+00,Near,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-49
4966,2024-05-22 07:12:21+00,Near,0.28,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-50
4967,2024-05-22 07:12:22+00,Near,0.36,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-53
4968,2024-05-22 07:12:23+00,Near,0.4,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-53
4969,2024-05-22 07:12:24+00,Near,0.41,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-52
4970,2024-05-22 07:12:25+00,Near,0.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-49
4971,2024-05-22 07:12:26+00,Immediate,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-45
4972,2024-05-22 07:12:27+00,Immediate,0.12,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-40
4973,2024-05-22 07:12:28+00,Immediate,0.14,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-44
4974,2024-05-22 07:12:29+00,Immediate,0.09,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-39
4975,2024-05-22 07:12:30+00,Immediate,0.06,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-36
4976,2024-05-22 07:12:31+00,Immediate,0.06,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-37
4977,2024-05-22 07:12:32+00,Immediate,0.06,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.2,-37
4978,2024-05-22 07:13:21+00,Near,0.65,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-59
4979,2024-05-22 07:13:22+00,Near,0.79,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-60
4980,2024-05-22 07:13:23+00,Near,0.9,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-60
4981,2024-05-22 07:13:24+00,Near,1.05,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-62
4982,2024-05-22 07:13:25+00,Near,1.08,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-60
4983,2024-05-22 07:13:26+00,Near,1,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-58
4984,2024-05-22 07:13:27+00,Near,0.91,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-57
4985,2024-05-22 07:13:28+00,Near,0.86,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-57
4986,2024-05-22 07:13:29+00,Near,0.9,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-59
4987,2024-05-22 07:13:30+00,Near,0.94,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-59
4988,2024-05-22 07:13:31+00,Near,0.96,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-59
4989,2024-05-22 07:13:32+00,Near,0.97,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-59
4990,2024-05-22 07:13:33+00,Near,0.89,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-57
4991,2024-05-22 07:13:34+00,Near,0.89,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-58
4992,2024-05-22 07:13:35+00,Near,0.96,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-60
4993,2024-05-22 07:13:36+00,Near,1.09,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-62
4994,2024-05-22 07:13:37+00,Near,1.28,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-64
4995,2024-05-22 07:13:38+00,Near,1.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-62
4996,2024-05-22 07:13:39+00,Near,1.15,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-58
4997,2024-05-22 07:13:40+00,Near,1.1,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-59
4998,2024-05-22 07:13:41+00,Near,1.15,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-61
4999,2024-05-22 07:13:42+00,Near,1.24,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-62
5000,2024-05-22 07:13:43+00,Near,1.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-61
5001,2024-05-22 07:13:44+00,Near,0.99,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-56
5002,2024-05-22 07:13:45+00,Near,0.63,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-51
5003,2024-05-22 07:13:46+00,Near,0.49,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-51
5004,2024-05-22 07:13:47+00,Near,0.45,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-52
5005,2024-05-22 07:13:48+00,Near,0.51,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-55
5006,2024-05-22 07:13:49+00,Near,0.69,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-61
5007,2024-05-22 07:13:50+00,Near,0.76,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-58
5008,2024-05-22 07:13:51+00,Near,0.84,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-59
5009,2024-05-22 07:13:52+00,Near,0.97,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-61
5010,2024-05-22 07:13:53+00,Near,1.02,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-60
5011,2024-05-22 07:13:54+00,Near,1.06,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-60
5012,2024-05-22 07:13:55+00,Near,1.24,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-64
5013,2024-05-22 07:13:56+00,Near,1.48,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-66
5014,2024-05-22 07:13:57+00,Far,1.64,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-65
5015,2024-05-22 07:13:58+00,Far,1.65,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-63
5016,2024-05-22 07:13:59+00,Far,1.76,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-65
5017,2024-05-22 07:14:00+00,Far,2.06,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-69
5018,2024-05-22 07:14:01+00,Far,2.32,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-69
5019,2024-05-22 07:14:02+00,Far,2.49,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-68
5020,2024-05-22 07:14:03+00,Far,2.55,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-67
5021,2024-05-22 07:14:04+00,Far,2.61,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-67
5022,2024-05-22 07:14:05+00,Far,2.65,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-67
5023,2024-05-22 07:14:06+00,Far,2.68,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-67
5024,2024-05-22 07:14:07+00,Far,2.04,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-60
5025,2024-05-22 07:14:08+00,Far,0.89,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-50
5026,2024-05-22 07:14:09+00,Near,0.53,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-49
5027,2024-05-22 07:14:10+00,Near,0.37,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,0.5,-48
5028,2024-05-22 07:14:29+00,Near,0.31,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5029,2024-05-22 07:14:30+00,Near,0.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5030,2024-05-22 07:14:31+00,Near,0.35,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-51
5031,2024-05-22 07:14:32+00,Near,0.33,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-50
5032,2024-05-22 07:14:33+00,Immediate,0.26,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5033,2024-05-22 07:14:34+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5034,2024-05-22 07:14:35+00,Immediate,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5035,2024-05-22 07:14:36+00,Near,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5036,2024-05-22 07:14:37+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5037,2024-05-22 07:14:38+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-45
5038,2024-05-22 07:14:39+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5039,2024-05-22 07:14:40+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5040,2024-05-22 07:14:41+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5041,2024-05-22 07:14:42+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5042,2024-05-22 07:14:43+00,Immediate,0.19,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5043,2024-05-22 07:14:44+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5044,2024-05-22 07:14:45+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5045,2024-05-22 07:14:46+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5046,2024-05-22 07:14:47+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5047,2024-05-22 07:14:48+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5048,2024-05-22 07:14:49+00,Near,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5049,2024-05-22 07:14:50+00,Near,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5050,2024-05-22 07:14:51+00,Near,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5051,2024-05-22 07:14:52+00,Near,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5052,2024-05-22 07:14:53+00,Near,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5053,2024-05-22 07:14:54+00,Near,0.22,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5054,2024-05-22 07:14:55+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5055,2024-05-22 07:14:56+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5056,2024-05-22 07:14:57+00,Near,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
5057,2024-05-22 07:14:58+00,Near,0.25,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-49
5058,2024-05-22 07:14:59+00,Near,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5059,2024-05-22 07:15:00+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5060,2024-05-22 07:15:01+00,Immediate,0.2,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-46
5061,2024-05-22 07:15:02+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5062,2024-05-22 07:15:03+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5063,2024-05-22 07:15:04+00,Immediate,0.21,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-47
5064,2024-05-22 07:15:05+00,Immediate,0.23,data-v2 GL - lt 4 free,96b4164c-4eeb-55a7-dc43-bc177aef8239,1,-48
